Time,P (deg/s),Q (deg/s),R (deg/s),P dot (deg/s^2),Q dot (deg/s^2),R dot (deg/s^2),P_{inertial} (deg/s),Q_{inertial} (deg/s),R_{inertial} (deg/s),q bar (psf),Reynolds Number,V_{Total} (ft/s),V_{Inertial} (ft/s),UBody,VBody,WBody,UdotBody,VdotBody,WdotBody,UdotBody_i,VdotBody_i,WdotBody_i,BodyAccel_X,BodyAccel_Y,BodyAccel_Z,Aero V_{X Body} (ft/s),Aero V_{Y Body} (ft/s),Aero V_{Z Body} (ft/s),V_{X_{inertial}} (ft/s),V_{Y_{inertial}} (ft/s),V_{Z_{inertial}} (ft/s),V_{X_{ecef}} (ft/s),V_{Y_{ecef}} (ft/s),V_{Z_{ecef}} (ft/s),V_{North} (ft/s),V_{East} (ft/s),V_{Down} (ft/s),I_{xx},I_{xy},I_{xz},I_{yx},I_{yy},I_{yz},I_{zx},I_{zy},I_{zz},Mass,Weight,X_{cg},Y_{cg},Z_{cg},Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Q(1)_{LOCAL},Q(2)_{LOCAL},Q(3)_{LOCAL},Q(4)_{LOCAL},Q(1)_{ECEF},Q(2)_{ECEF},Q(3)_{ECEF},Q(4)_{ECEF},Q(1)_{ECI},Q(2)_{ECI},Q(3)_{ECI},Q(4)_{ECI},Alpha (deg),Beta (deg),Latitude (deg),Latitude Geodetic (deg),Longitude (deg),X_{ECI} (ft),Y_{ECI} (ft),Z_{ECI} (ft),X_{ECEF} (ft),Y_{ECEF} (ft),Z_{ECEF} (ft),Earth Position Angle (deg),Distance AGL (ft),Terrain Elevation (ft),navigation/actual-heading-rad,propulsion/tank[0]/contents-volume-gal,propulsion/tank[1]/contents-volume-gal,systems/mixture-cmd-norm,guidance/wp-heading-rad,guidance/wp-distance,guidance/wp-heading-deg,guidance/selected_target_heading,guidance/angle-to-heading-rad,ap/roll-control-autopilot-on,ap/roll-autopilot-windup-trigger,ap/limited-roll-angle-rad,ap/roll-attitude-selector,ap/limited-roll-angle-error,ap/roll-rate-pid-control,ap/total-limited-roll-rate,ap/roll-rate-saturation,ap/limited-roll-rate-error,ap/roll-command-pid-control,ap/roll-cmd-smoother,ap/roll-cmd-norm-output,ap/roll-command-selector-steering,fcs/attitude/sensor/phi-rad,fcs/wing-leveler-ap-on-off,fcs/roll-ap-error-pid,fcs/roll-ap-autoswitch,fcs/heading-true-degrees,fcs/heading-error,fcs/heading-error-bias-switch,fcs/heading-corrected,fcs/heading-command,fcs/heading-roll-error-lag,fcs/heading-roll-error,fcs/heading-roll-error-switch,fcs/heading-pi-controller,fcs/roll-command-selector,fcs/altitude-error,fcs/alt-error-lag,fcs/hdot-command,fcs/hdot-error,fcs/ap-alt-hold-switch,fcs/windup-trigger,fcs/altitude-hold-pid,fcs/elevator,fcs/pitch-trim-sum,fcs/elevator-control,fcs/elevator-actuator,fcs/roll-trim-sum,fcs/left-aileron-control,fcs/left-aileron-actuator,fcs/right-aileron-control,fcs/right-aileron-actuator,fcs/delta-aileron-pos,fcs/effective-aileron-pos,fcs/yaw-trim-sum,fcs/rudder-control,fcs/flaps-control,fcs/flap-position-normalizer,IO320 Power Available (engine 0 in ft-lbs/sec),IO320 HP (engine 0),IO320 equivalent ratio (engine 0),IO320 MAP (engine 0 in inHg),Fixed-Pitch 75-inch Two-Blade Propeller Torque (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Pitch (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Yaw (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller Thrust (engine 0 in lbs),Fixed-Pitch 75-inch Two-Blade Propeller RPM (engine 0),Fuel Tank 0,Fuel Tank 1,/fdm/jsbsim/position/vrp-gc-latitude_deg,/fdm/jsbsim/position/vrp-longitude_deg,/fdm/jsbsim/position/vrp-radius-ft,velocities/pi-deg_sec
15.2,7.317112970050416,15.11625570790361,7.633495940672037,0.2006883019057338,1.082249963240626,-0.02154003180587258,7.313594638898451,15.1162649131673,7.635749285879218,37.22014759,5483839.895,178.564704338,1606.44591878,178.262959647335,5.159153691303817,9.002998742073203,8.359386900385882,0.1596460559823427,0.3433063421294911,5.947291405380291,-39.96338939836786,-33.23508072408357,-1.793972467392533,-0.7003131981999915,-64.4194636107876,178.262959647335,5.159153691303817,9.002998742073203,-76.56212191088552,1598.033156246034,-145.2472477810021,-74.71906751180553,72.15020164627461,-145.2472477810021,-145.2446369665183,72.15371458558758,74.72075039340507, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,612.20349588245,612.20349588396,51.9254565126128,-21.65635427176488,154.9629738525407,0.1111209032882357,0.2580922177434788,0.3831579765702218,0.8799036975619962,0.3494923918245668,-0.4397056943866001,0.192342816315232,0.8046851629007872,0.3490463810633724,-0.4398122233870158,0.1920991015685574,0.8048787282581681,2.8912115565227,1.6556400372354,0.0019886353202535,0.0020020373268088,0.0026938393661868,20926244.54809085,24178.5671696324,726.3134767790568,20926258.49313726,983.8766386707357,726.3134767790568,0.063506726810055,612.20349588396,0,2.70761411,19.6969697,19.6969697,0.977717812,-2.20671282,1222.88871,-126.444645,-2.20671282,1.36885837,0,1,0.523,0,-0.906270182,-0.174,0.348,0,-0.301678705,-0.754196762,-0.754110664,0,0,0.878973047,-1,45.527006,0,154.974389,-154.974389,0,-30,-0.5235,-0.520745985,-1.42701617,0,0,0,-100,-99.9999751,-11.3877937,63.3329567,0,0,0,-0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.2995,29.657,0,-0,-0,-0,0,130,130,0.00198769983511091564,0.00269432364755317058,20926258.8445310183,7.31359463889845074
15.3,7.337848225249936,15.22346730750063,7.632052308857467,0.2149974348873915,1.060228197072193,-0.006898403851045317,7.334272121392312,15.22355198352651,7.634211154526945,37.57343865,5510186.728,179.390551804,1602.66423775,179.0881452170349,5.173825619577297,9.035366487883181,8.142279734861912,0.1347561100752444,0.3321835637013635,6.301416492935232,-41.49447247114508,-32.04417941337558,-1.813737163662175,-0.7063510531610394,-64.99059712520693,179.0881452170349,5.173825619577297,9.035366487883181,-75.9495430366558,1593.960018356963,-148.511904413241,-74.09886836531865,68.077470802913,-148.511904413241,-148.5093676257934,68.08097941887767,74.10072904596305, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,604.76212899387,604.7621289944,52.00267452795961,-21.32302298685525,156.752120946905,0.09852525087753933,0.2496761978098113,0.388485118098054,0.88149525478195,0.3443529068797391,-0.4467820854184913,0.2050161157022173,0.7998595101484715,0.343906654256581,-0.4468963834784019,0.2047668478598186,0.8000514818494642,2.8882413848558,1.6527040087173,0.0019484178894586,0.0019615488634537,0.0027130408879043,20926236.92221252,24338.16810427257,711.6245265680211,20926251.05194755,990.8892986428946,711.6245265680211,0.063924534223279,604.7621289944,0,2.73884062,19.6969697,19.6969697,0.977981856,-2.1936114,1219.91182,-125.693933,-2.1936114,1.35073329,0,1,0.523,0,-0.90761789,-0.174,0.348,0,-0.302038507,-0.755096268,-0.755003813,0,0,0.825283594,-1,45.6233826,0,156.763668,-156.763668,0,-30,-0.5235,-0.5208803,-1.42849819,0,0,0,-100,-99.9999774,-11.3952353,62.7054937,0,0,0,-0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.2995,29.6708,0,-0,-0,-0,0,130,130,0.00194747172337974531,0.00271349226693813573,20926251.405417908,7.33427212139231255
15.4,7.359940055775691,15.32850063026215,7.631865338980494,0.2275064666740879,1.038742773002613,0.003340526748009903,7.356309333448464,15.32866037084386,7.633926562351124,37.91919008,5535861.751,180.194508114,1598.72681292,179.8915252342839,5.186152166287556,9.066627206395182,7.923356869327989,0.1126383448192598,0.3207337753036548,6.638388261119211,-42.99505989373206,-30.77315661857561,-1.833040676310931,-0.711880747862461,-65.54824887799242,179.8915252342839,5.186152166287556,9.066627206395182,-75.30240056912932,1589.735260722745,-151.6534590430341,-73.4443655773479,63.85306789444255,-151.6534590430342,-151.6509976883375,63.85656867979849,73.44640420662324, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,597.38449371606,597.38449371528,52.08985737837558,-20.98548162772044,158.5466192919634,0.08586379896717271,0.2411146868909822,0.3937363341005494,0.8828719131343171,0.3391132120268245,-0.4538093925975095,0.2176822588670799,0.7947790251344428,0.3386668958495305,-0.4539315480869004,0.2174274138341918,0.794969309483359,2.8852958973428,1.6492493147126,0.0019073232353324,0.0019201772646599,0.0027311064731852,20926229.35933456,24497.35411871477,696.6151990233097,20926243.67450723,997.4870764980624,696.6151990233097,0.064342341636503,597.38449371528,3.2706509776934e-09,2.77016052,19.6969697,19.6969697,0.978243696,-2.1804275,1216.62176,-124.938496,-2.1804275,1.33259728,0,1,0.523,0,-0.909139518,-0.174,0.348,0,-0.302422236,-0.756055589,-0.755957464,0,0,0.819147656,-1,45.7295046,0,158.558298,-158.558298,0,-30,-0.5235,-0.521008065,-1.43014758,0,0,0,-100,-99.9999796,-11.4026132,62.043791,0,0,0,-0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.2995,29.6845,0,-0,-0,-0,0,130,130,0.00190636750388957824,0.00273152444010765208,20926244.0300553218,7.35630933344846394
15.5,7.38316540568383,15.43141279823441,7.632528697487353,0.2373051030061157,1.017865862017696,0.009944015327396548,7.37948333927614,15.43164711857827,7.634489254653138,38.25720058,5560859.151,180.976413936,1594.63556028,180.6729317847528,5.196464797962108,9.096750787288627,7.702888554858513,0.09443570022929393,0.3090170585785721,6.957226788917261,-44.46094281776281,-29.42281106265973,-1.851902869892115,-0.7169651532984507,-66.09198857055371,180.6729317847528,5.196464797962108,9.096750787288627,-74.62245944626791,1585.362143223405,-154.6639372809096,-72.75732481236824,59.48025379817088,-154.6639372809097,-154.6615525577766,59.48374328463683,72.75954127292161, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,590.07393293828,590.07393293968,52.18734198539209,-20.64426853449632,160.3464282755634,0.07313895887098358,0.232411028892763,0.3989086239522819,0.8840292506929694,0.3337728905530294,-0.4607821247191393,0.2303374191950603,0.7894429456203598,0.3333266923484855,-0.460912223768048,0.2300769765172478,0.7896314475917819,2.8823668481484,1.645388048567,0.0018653861557152,0.0018779575627753,0.0027479950294023,20926221.86282589,24656.11021047087,681.2982037307265,20926236.36415921,1003.654964564535,681.2982037307265,0.064760149049727,590.07393293968,6.5413019553901e-09,2.80157312,19.6969697,19.6969697,0.978503211,-2.16716361,1213.01582,-124.178475,-2.16716361,1.31444858,0,1,0.523,0,-0.910840946,-0.174,0.348,0,-0.302826132,-0.75706533,-0.756962634,0,0,0.918856641,-1,45.8455691,0,160.35824,-160.35824,0,-30,-0.5235,-0.521129598,-1.43197054,0,0,0,-100,-99.9999815,-11.409924,61.3496173,0,0,0,-0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.2995,29.6981,0,-0,-0,-0,0,130,130,0.00186442199835174329,0.00274837910915059786,20926236.7217818536,7.37948333927614009
15.6,7.407218126648918,15.53226712998689,7.633718836512299,0.2436632227207894,0.9976471197507619,0.01380211075981198,7.403488108020642,15.53257546219279,7.635575768319885,38.5872839,5585174.062,181.736140207,1590.39277907,181.4322241085236,5.205196752975839,9.125713067710478,7.481148520500858,0.08101202437246258,0.2970945224303314,7.257026852439793,-45.88790415787176,-27.99419577073971,-1.870350662902885,-0.7216840091999931,-66.62143215591227,181.4322241085236,5.205196752975839,9.125713067710478,-73.91157892865986,1580.844347149623,-157.5354572949547,-72.03960545758783,54.96271097372735,-157.5354572949547,-157.5331501934461,54.96618574580142,72.04199936067904, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,582.83360826969,582.83360827497,52.29542691521857,-20.29990275336216,162.1515001097344,0.0603535909959638,0.2235684675022364,0.4039989163237193,0.8849629709777995,0.3283317932976262,-0.4676949501425779,0.2429774025123768,0.7838505271985435,0.3278858978127197,-0.4678330763762472,0.2427113453649552,0.7840371505834507,2.8794475796135,1.6412618634319,0.0018226436198427,0.0018349269761775,0.0027636664144266,20926214.43587416,24814.42172410442,665.6870432990864,20926229.12406507,1009.378302330635,665.6870432990864,0.065177956462951,582.83360827497,0,2.83307756,19.6969697,19.6969697,0.978760289,-2.1538223,1209.09148,-123.414018,-2.1538223,1.29628545,0,1,0.523,0,-0.912727383,-0.174,0.348,0,-0.303244961,-0.758112404,-0.758006573,0,0,0.90811875,-1,45.9717093,0,162.163444,-162.163444,0,-30,-0.5235,-0.521245204,-1.43397259,0,0,0,-100,-99.9999833,-11.4171645,60.6248349,0,0,0,-0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.2995,29.7116,0,-0,-0,-0,0,130,130,0.00182167219950323325,0.00276401616832865765,20926229.4837549403,7.4034881080206425
15.7,7.431728593336482,15.63113084381801,7.635204820225942,0.2460634761712116,0.9781129169561449,0.01587352308147182,7.427954128674377,15.63151253282592,7.636955258305468,38.90926908,5608802.558,182.473587682,1586.00115911,182.1692890542357,5.212853411206817,9.153495858024883,7.25841616282602,0.07291792989230572,0.2850260592887039,7.53696434640873,-47.27173250256353,-26.48862098891372,-1.888415980168877,-0.7261286116285157,-67.13624259302162,182.1692890542357,5.212853411206817,9.153495858024883,-73.17170478865795,1576.185975342867,-160.2602553965372,-71.29315279348545,50.30454359833414,-160.2602553965372,-160.2580266973447,50.30800030677172,71.29572347513069, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,575.66649103537,575.66649103631,52.41436307988534,-19.95288937587953,163.9617851867209,0.04751094445061819,0.2145901731753327,0.4090039881709917,0.8856689592586016,0.3227899386646113,-0.4745427175205691,0.2555976325074927,0.7780011021853727,0.3223445338331498,-0.4746889517795497,0.2553259476701775,0.7781857496848985,2.87653298339,1.6370322073834,0.0017791347395109,0.0017911248802444,0.0027780815521126,20926207.08147672,24972.27439339031,649.7960028276076,20926221.95719607,1014.642818621302,649.7960028276076,0.065595763876175,575.66649103631,0,2.864673,19.6969697,19.6969697,0.979014821,-2.14040625,1204.84641,-122.645278,-2.14040625,1.27810606,0,1,0.523,0,-0.914803211,-0.174,0.348,0,-0.303672351,-0.759180877,-0.759073597,0,0,0.909652734,-1,46.1079919,0,163.973863,-163.973863,0,-30,-0.5235,-0.521355172,-1.43615838,0,0,0,-100,-99.9999849,-11.4243318,59.8713917,0,0,0,-0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.2995,29.7249,0,-0,-0,-0,0,130,130,0.00177815724206859807,0.00277839657973782961,20926222.3189418092,7.42795412867437665
15.8,7.456285983754436,15.72807273861897,7.63685263120616,0.2442207015443984,0.9592667516258089,0.01712976328029585,7.452470690047409,15.72852703887844,7.638493804158006,39.22300066,5631741.646,183.188686624,1581.46378737,182.8840417361084,5.219980114640045,9.180086755470604,7.034978351959792,0.07037557771010583,0.2728683220588692,7.796300349077839,-48.60823742145077,-24.90765588727603,-1.906133528287145,-0.7303960668846062,-67.63612956030153,182.8840417361084,5.219980114640045,9.180086755470604,-72.40486097485842,1571.39155087464,-162.8307118589553,-70.51998964137049,45.51027624017167,-162.8307118589553,-162.8285621340106,45.51371161503179,70.5227361590871, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,568.57535412535,568.57535412594,52.54434647338751,-19.60372534655025,165.7772376036571,0.0346145841705417,0.2054792801569274,0.4139204008076973,0.8861433280142026,0.3171474158878839,-0.4813204617671433,0.2681931570579598,0.7718941379406803,0.3167026927625338,-0.4814748818240736,0.2679158348827966,0.7720767112071886,2.8736193958417,1.6328700447582,0.0017349007331994,0.0017465927712361,0.002791202547625,20926199.80243236,25129.6543834166,633.6401368020707,20926214.86632502,1019.434673716296,633.6401368020707,0.066013571289399,568.57535412594,-3.2706509776998e-09,2.89635862,19.6969697,19.6969697,0.979266708,-2.12691825,1200.27848,-121.872416,-2.12691825,1.25990843,0,1,0.523,0,-0.917071849,-0.174,0.348,0,-0.304101174,-0.760252935,-0.760146037,0,0,0.897380859,-1,46.2544169,0,165.789449,-165.789449,0,-30,-0.5235,-0.521459777,-1.43853163,0,0,0,-100,-99.9999863,-11.4314231,59.0913131,0,0,0,-0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.2995,29.7382,0,-0,-0,-0,0,130,130,0.00173391836663079309,0.00279148248875001146,20926215.2301113158,7.45247069004740847
15.9,7.480461867172413,15.82316096762201,7.638623936016713,0.238087457724508,0.9410907732540743,0.0185008556341179,7.476609468386978,15.82368704068615,7.640153175757127,39.52833895,5653989.26,183.881396646,1576.7841536,183.5764263510104,5.227129352754801,9.205478769985838,6.811130769693827,0.07328263934555679,0.2606730050405091,8.034382854100251,-49.89326611876729,-23.25312883471537,-1.923538525862959,-0.7345834611208767,-68.12084824912847,183.5764263510104,5.227129352754801,9.205478769985838,-71.61314098746837,1566.466014126787,-165.2393768367877,-69.72220772375977,40.58485093206581,-165.2393768367877,-165.2373064510822,40.5882617952281,69.72512885392328, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,561.56276463717,561.56276463482,52.68551326710843,-19.25290537335121,167.5978204897097,0.02166831047121287,0.1962389304849529,0.4187444562719772,0.8863824495244313,0.311404297292968,-0.4880233959887919,0.2807586742629489,0.7655292910275548,0.3109604499433473,-0.4881860762734169,0.2804757086435249,0.7657096906561317,2.8707044376496,1.62894564835,0.0016899848831094,0.0017013742230431,0.0028029928021846,20926192.6013339,25286.54833247537,617.235253402888,20926207.85401893,1023.740501256892,617.235253402888,0.066431378702623,561.56276463482,0,2.92813379,19.6969697,19.6969697,0.979515856,-2.11336121,1195.38577,-121.095597,-2.11336121,1.24169031,0,1,0.523,0,-0.919535675,-0.174,0.348,0,-0.304523963,-0.761309908,-0.761205268,0,0,0.889710937,-1,46.4109214,0,167.610166,-167.610166,0,-30,-0.5235,-0.52155928,-1.44109495,0,0,0,-100,-99.9999876,-11.4384358,58.286693,0,0,0,-0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.2995,29.7513,0,-0,-0,-0,0,130,130,0.0016889988763810536,0.00280323733880630732,20926208.2198265158,7.47660946838697704
16,7.503833711320109,15.91646101190545,7.640569612326415,0.2278458289961447,0.9235483187948318,0.02082573613750059,7.499948034351178,15.9170579250825,7.641984360574932,39.82516037,5675544.272,184.551706732,1571.96615486,184.2464171060602,5.234829197426258,9.22966979372346,6.587178732517543,0.08123452128731756,0.2484854891514487,8.250646311779143,-51.12272127915178,-21.5271260454122,-1.940664521674087,-0.7387822898126909,-68.59019739178579,184.2464171060602,5.234829197426258,9.22966979372346,-70.79869919173247,1561.414718145109,-167.4789962329242,-68.90195896498345,35.53362251794191,-167.4789962329243,-167.4770053475005,35.53700579500935,68.9050532008102, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,554.63107745349,554.63107745458,52.83793743666202,-18.90092758514325,169.4235107961227,0.008676076225508504,0.1868723215663753,0.4234721758028561,0.8863829744836695,0.3055605645131607,-0.4946468910059644,0.2932885757888793,0.7589064540141053,0.3051177898931921,-0.4948179023490674,0.2929999641382305,0.7590845794906906,2.8677868093813,1.6254190190562,0.0016444324851069,0.001655514836792,0.0028134171267807,20926185.48056171,25442.94339357633,600.5978962224933,20926200.92263253,1027.547449774451,600.5978962224933,0.066849186115847,554.63107745458,0,2.95999809,19.6969697,19.6969697,0.97976218,-2.09973812,1190.16653,-120.314994,-2.09973812,1.2234491,0,1,0.523,0,-0.922195978,-0.174,0.348,0,-0.30493332,-0.762333301,-0.762232738,0,0,0.914254688,-1,46.5773842,0,169.435991,-169.435991,0,-30,-0.5235,-0.52165393,-1.44384991,0,0,0,-100,-99.9999888,-11.4453676,57.4596856,0,0,0,-0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.2995,29.7643,0,-0,-0,-0,0,130,130,0.0016434440867589507,0.00281362598510167834,20926201.2904382385,7.49994803435117774
16.1,7.526006974545756,16.00803394901477,7.642818635392522,0.2138864854117749,0.9065873270110892,0.02481007207763436,7.522091945006723,16.00870067513504,7.644116450265123,40.11335776,5696406.491,185.199635412,1567.01409892,184.8940192039382,5.243554729541479,9.252661950911232,6.363437481880482,0.09356285259355701,0.2363438912649904,8.444609229201276,-52.29257985385321,-19.73198842923571,-1.957541426981051,-0.7430734643765186,-69.04401670208308,184.8940192039382,5.243554729541479,9.252661950911232,-69.96374227685274,1556.243422158777,-169.5425373416986,-68.06144693968132,30.36235216483537,-169.5425373416986,-169.5406259177646,30.36570489635129,68.06471248985105, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,547.78242964298,547.78242964446,53.00163093522627,-18.54829860815972,171.2543032564648,-0.004358093195842272,0.1773827537947879,0.4280993007741692,0.8861418364779654,0.2996160525396517,-0.5011864448493188,0.3057770041411039,0.7520257923092455,0.2991745503290019,-0.5013658542546914,0.3054827473846463,0.7522015419242579,2.8648660558836,1.622431430012,0.0015982907916095,0.0016090621833478,0.00282244185436,20926178.44227805,25598.82727540489,583.7453234057289,20926194.07430273,1030.843223662945,583.7453234057289,0.067266993529071,547.78242964446,6.5413019554088e-09,2.99195145,19.6969697,19.6969697,0.980005604,-2.0860521,1184.61925,-119.530785,-2.0860521,1.20518175,0,1,0.523,0,-0.925052969,-0.174,0.348,0,-0.305322305,-0.763305762,-0.763210943,0,0,0.921924609,-1,46.7536342,0,171.266918,-171.266918,0,-30,-0.5235,-0.521743964,-1.44679693,0,0,0,-100,-99.9999899,-11.4522164,56.6124961,0,0,0,-0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.2995,29.7772,0,-0,-0,-0,0,130,130,0.00159730126803883502,0.00282261480667473589,20926194.4440794252,7.52209194500672318
16.2,7.546634582128208,16.09793509696883,7.645563171626669,0.1967767298908377,0.8901444588567741,0.03099369648412228,7.542694220028695,16.09867051524855,7.646741734282225,40.39284083,5716576.683,185.825231088,1561.93270618,185.5192698323702,5.253703955401154,9.274460868120286,6.140231945355412,0.1093873099116962,0.2242785398600624,8.615870168515201,-53.39891245312591,-17.87030652912108,-1.974193872961694,-0.7475231670657988,-69.48218392101457,185.5192698323702,5.253703955401154,9.274460868120286,-69.11052103824665,1550.958283187675,-171.4232140821557,-67.20291864723512,25.07719896275516,-171.4232140821557,-171.4213818862617,25.080518314675,67.20635343516835, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,541.01873570681,541.0187357073,53.17654627650127,-18.19553777894257,173.0902132880757,-0.01743017247654272,0.1677736748068634,0.4326213150019113,0.885656243096189,0.2935704141936993,-0.5076376451815532,0.3182179197402267,0.7448877691712154,0.2931303866194791,-0.5078255156330458,0.3179180223285572,0.7450610399095129,2.8619423128996,1.6200985057717,0.001551608947504,0.0015620657387993,0.0028300349499777,20926171.48842221,25754.18828253699,566.695484244815,20926187.31094382,1033.616123407304,566.695484244815,0.067684800942295,541.0187357073,0,3.02399412,19.6969697,19.6969697,0.980246055,-2.07230639,1178.74259,-118.743156,-2.07230639,1.18688479,0,1,0.523,0,-0.928105817,-0.174,0.348,0,-0.305684779,-0.764211947,-0.764124308,0,0,0.863633203,-1,46.939459,0,173.102963,-173.102963,0,-30,-0.5235,-0.521829607,-1.44993542,0,0,0,-100,-99.9999908,-11.4589802,55.7473732,0,0,0,-0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.2995,29.7899,0,-0,-0,-0,0,130,130,0.00155061958096708806,0.00283017181639337936,20926187.6826604046,7.54269422002869483
16.3,7.565432788579211,16.18621309482479,7.649040916700911,0.177219880293037,0.8741497105725958,0.03972918640694177,7.561471203920567,16.18701599273673,7.650098037975831,40.66353657,5736056.582,186.42857247,1556.7271102,186.1222391053297,5.265579383596695,9.295074906719549,5.91789598747585,0.1276771399368783,0.2123118826875086,8.764102551138535,-54.43790295224138,-15.94491349410515,-1.99063998159582,-0.7521797634479772,-69.90461166601111,186.1222391053297,5.265579383596695,9.295074906719549,-68.24132262342863,1545.565845696244,-173.114511626968,-66.32865675258086,19.68470957120418,-173.1145116269681,-173.112758237173,19.68799284457437,66.33225841638506, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,534.34168362245,534.34168362398,53.36258125314576,-17.8431802700157,174.9312786815888,-0.03053619734820609,0.1580487173312821,0.4370334860362889,0.8849236552858201,0.2874231061965987,-0.5139961279376868,0.3306051732490567,0.7374931578735665,0.2869847578424082,-0.5141925182459335,0.33029964319369,0.7376638452928007,2.859016049355,1.6185051398496,0.0015044379192321,0.0015145768130671,0.0028361661183826,20926164.62070654,25909.01535471722,549.4669932795728,20926180.63424358,1035.855084874453,549.4669932795728,0.068102608355519,534.34168362398,-3.2706509777074e-09,3.05612678,19.6969697,19.6969697,0.980483474,-2.05850432,1172.53546,-117.952298,-2.05850432,1.16855421,0,1,0.523,0,-0.93135274,-0.174,0.348,0,-0.306015688,-0.765039221,-0.764959903,0,0,0.9326625,-1,47.1346151,0,174.944164,-174.944164,0,-30,-0.5235,-0.521911073,-1.45326381,0,0,0,-100,-99.9999917,-11.4656574,54.8666011,0,0,0,-0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.2995,29.8024,0,-0,-0,-0,0,130,130,0.00150345000560471041,0.00283626676831771202,20926181.007864885,7.56147120392056582
